study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments	yraw
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	385.113268608414	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	41.19318181818184	NA	NA	NA	percent	NA	75.9943181818182
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	397.57281553398	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	45.454545454545396	NA	NA	NA	percent	NA	79.5454545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	412.297734627831	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	45.454545454545396	NA	NA	NA	percent	NA	79.5454545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	428.155339805825	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	42.89772727272724	NA	NA	NA	percent	NA	77.4147727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	436.084142394822	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	48.011363636363555	NA	NA	NA	percent	NA	81.6761363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	445.145631067961	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	46.30681818181816	NA	NA	NA	percent	NA	80.2556818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	464.401294498381	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	69.31818181818184	NA	NA	NA	percent	NA	99.4318181818182
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	484.789644012945	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	39.48863636363632	NA	NA	NA	percent	NA	74.5738636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	485.922330097087	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	63.35227272727275	NA	NA	NA	percent	NA	94.4602272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	510.84142394822	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	67.61363636363632	NA	NA	NA	percent	NA	98.0113636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	550.485436893203	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	48.86363636363632	NA	NA	NA	percent	NA	82.3863636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	550.485436893203	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	62.5	NA	NA	NA	percent	NA	93.75
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	568.608414239482	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	70.17045454545399	NA	NA	NA	percent	NA	100.142045454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	569.741100323624	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	36.079545454545396	NA	NA	NA	percent	NA	71.7329545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	575.404530744336	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	47.15909090909091	NA	NA	NA	percent	NA	80.9659090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	642.233009708738	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	47.15909090909091	NA	NA	NA	percent	NA	80.9659090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_inr	696.601941747572	ng/ml	inr (change relative)	plasma	coagulation assay	inr_vs_apixaban	45.454545454545396	NA	NA	NA	percent	NA	79.5454545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	0.0	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	0.0	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	0.0	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-11.647727272727245	NA	NA	NA	percent	NA	31.9602272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	0.0	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-6.534090909090921	NA	NA	NA	percent	NA	36.2215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	0.0	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	0.0	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	0.0	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	20.738636363636317	NA	NA	NA	percent	NA	58.9488636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	1.13268608414239	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	1.13268608414239	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	2.26537216828479	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-0.5681818181818414	NA	NA	NA	percent	NA	41.1931818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	3.39805825242717	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	4.545454545454483	NA	NA	NA	percent	NA	45.4545454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	3.39805825242717	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	4.53074433656958	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-5.681818181818279	NA	NA	NA	percent	NA	36.9318181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	4.53074433656958	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	4.53074433656958	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	16.477272727272762	NA	NA	NA	percent	NA	55.3977272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	5.66343042071197	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-10.795454545454604	NA	NA	NA	percent	NA	32.6704545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	5.66343042071197	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	7.92880258899676	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-28.69318181818184	NA	NA	NA	percent	NA	17.7556818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	9.06148867313916	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-11.647727272727245	NA	NA	NA	percent	NA	31.9602272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	9.06148867313916	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	10.1941747572815	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	10.1941747572815	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	10.1941747572815	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	11.3268608414239	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-5.681818181818279	NA	NA	NA	percent	NA	36.9318181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	12.4595469255663	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	14.7249190938511	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-10.795454545454604	NA	NA	NA	percent	NA	32.6704545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	14.7249190938511	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	15.8576051779935	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	18.1229773462783	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-5.681818181818279	NA	NA	NA	percent	NA	36.9318181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	18.1229773462783	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	18.1229773462783	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	8.806818181818159	NA	NA	NA	percent	NA	49.0056818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	19.2556634304207	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-30.39772727272724	NA	NA	NA	percent	NA	16.3352272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	19.2556634304207	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-10.795454545454604	NA	NA	NA	percent	NA	32.6704545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	19.2556634304207	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	19.2556634304207	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	11.363636363636317	NA	NA	NA	percent	NA	51.1363636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	21.5210355987054	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	6.25	NA	NA	NA	percent	NA	46.875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	21.5210355987054	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-10.795454545454604	NA	NA	NA	percent	NA	32.6704545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	23.7864077669902	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	23.7864077669902	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	6.25	NA	NA	NA	percent	NA	46.875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	23.7864077669902	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-5.681818181818279	NA	NA	NA	percent	NA	36.9318181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	27.1844660194174	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	9.65909090909092	NA	NA	NA	percent	NA	49.7159090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	29.4498381877022	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	30.5825242718446	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-6.534090909090921	NA	NA	NA	percent	NA	36.2215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	30.5825242718446	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-9.943181818181841	NA	NA	NA	percent	NA	33.3806818181818
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	30.5825242718446	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-3.125	NA	NA	NA	percent	NA	39.0625
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	35.1132686084142	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	35.1132686084142	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	35.1132686084142	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	35.1132686084142	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-27.84090909090908	NA	NA	NA	percent	NA	18.4659090909091
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	37.378640776699	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-2.272727272727238	NA	NA	NA	percent	NA	39.7727272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	37.378640776699	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-6.534090909090921	NA	NA	NA	percent	NA	36.2215909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	38.5113268608414	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	12.21590909090908	NA	NA	NA	percent	NA	51.8465909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	38.5113268608414	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.920454545454483	NA	NA	NA	percent	NA	53.2670454545454
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	38.5113268608414	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-25.28409090909092	NA	NA	NA	percent	NA	20.5965909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	39.6440129449838	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	44.1747572815534	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	45.3074433656958	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	45.3074433656958	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	49.8381877022653	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	49.8381877022653	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	50.9708737864077	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-2.272727272727238	NA	NA	NA	percent	NA	39.7727272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	54.3689320388349	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	6.25	NA	NA	NA	percent	NA	46.875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	55.5016181229773	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-2.272727272727238	NA	NA	NA	percent	NA	39.7727272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	58.8996763754045	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	60.0323624595469	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	64.5631067961165	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	64.5631067961165	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.954545454545396	NA	NA	NA	percent	NA	48.2954545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	69.0938511326861	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	70.2265372168284	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	7.102272727272762	NA	NA	NA	percent	NA	47.5852272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	70.2265372168284	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	14.772727272727238	NA	NA	NA	percent	NA	53.9772727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	72.4919093851132	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-3.125	NA	NA	NA	percent	NA	39.0625
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	74.757281553398	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	16.477272727272762	NA	NA	NA	percent	NA	55.3977272727273
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	75.8899676375404	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	5.397727272727238	NA	NA	NA	percent	NA	46.1647727272727
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	77.0226537216828	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-3.125	NA	NA	NA	percent	NA	39.0625
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	78.1553398058252	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	2.8409090909090793	NA	NA	NA	percent	NA	44.0340909090909
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	81.5533980582524	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	81.5533980582524	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	1.9886363636363171	NA	NA	NA	percent	NA	43.3238636363636
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	83.8187702265372	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	15.625	NA	NA	NA	percent	NA	54.6875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	83.8187702265372	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	83.8187702265372	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-1.4204545454546036	NA	NA	NA	percent	NA	40.4829545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	86.084142394822	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	-5.681818181818279	NA	NA	NA	percent	NA	36.9318181818181
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	87.2168284789644	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	10.511363636363562	NA	NA	NA	percent	NA	50.4261363636363
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	88.3495145631068	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	17.329545454545396	NA	NA	NA	percent	NA	56.1079545454545
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	89.4822006472492	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	6.25	NA	NA	NA	percent	NA	46.875
Frost2013	NA	single dose	1.0	API	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_aPTT	92.8802588996763	ng/ml	aPTT (change relative)	plasma	coagulation assay	aPTT_vs_apixaban	13.06818181818172	NA	NA	NA	percent	NA	52.5568181818181
